base_sha	id	compilo	oraculo	estado	clasificacion
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M030	si	autoprueba	65	muerto
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M031	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M032	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M033	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M034	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M035	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M036	si	autoprueba	65	muerto
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M037	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M038	si	autoprueba	65	muerto
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M039	si	autoprueba	65	muerto
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M040	si	autoprueba	65	muerto
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M041	si	autoprueba	65	muerto
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M042	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M043	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M044	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M045	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M046	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M047	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M048	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M049	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M050	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M051	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M052	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M053	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M054	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M055	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M056	si	autoprueba	65	muerto
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M057	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M058	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M059	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M060	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M061	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M062	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M063	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M064	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M065	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M066	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M067	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M068	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M069	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M070	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M071	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M072	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M073	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M074	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M075	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M076	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M077	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M078	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M079	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M080	si	autoprueba	65	muerto
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M081	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M082	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M083	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M084	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M085	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M086	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M087	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M088	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M089	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M090	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M091	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M092	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M093	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M094	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M095	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M096	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M097	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M098	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M099	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M100	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M101	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M102	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M103	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M104	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M105	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M106	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M107	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M108	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M109	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M110	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M111	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M112	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M113	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M114	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M115	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M116	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M117	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M118	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M119	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M120	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M121	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M122	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M123	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M124	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M125	si	autoprueba	65	muerto
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M126	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M127	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M128	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M129	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M130	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M131	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M132	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M133	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M134	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M135	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M136	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M137	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M138	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M139	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M140	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M141	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M142	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M143	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M144	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M145	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M146	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M147	si	autoprueba	65	muerto
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M148	si	autoprueba	65	muerto
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M149	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M150	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M151	si	autoprueba	65	muerto
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M152	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M153	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M154	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M155	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M156	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M157	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M158	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M159	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M160	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M161	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M162	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M163	si	autoprueba	65	muerto
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M164	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M165	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M166	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M167	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M168	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M169	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M170	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M171	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M172	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M173	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M174	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M175	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M176	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M177	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M178	si	autoprueba	65	muerto
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M179	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M180	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M181	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M182	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M183	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M184	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M185	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M186	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M187	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M188	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M189	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M190	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M191	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M192	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M193	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M194	si	ast_tipado	1	muerto_ast
767c4e7a5beffdb81b5ca1a3798688dc8c2bef9a21993ae1ca3d5dab0a99494a	M195	si	ast_tipado	1	muerto_ast
