base_sha	id	compilo	oraculo	estado	clasificacion
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M017	si	autoprueba	65	muerto
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M018	si	autoprueba	65	muerto
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M019	si	autoprueba	65	muerto
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M020	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M021	si	autoprueba	65	muerto
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M022	si	autoprueba	65	muerto
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M023	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M024	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M025	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M026	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M027	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M028	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M029	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M030	si	autoprueba	65	muerto
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M031	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M032	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M033	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M034	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M035	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M036	si	autoprueba	65	muerto
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M037	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M038	si	autoprueba	65	muerto
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M039	si	autoprueba	65	muerto
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M040	si	autoprueba	65	muerto
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M041	si	autoprueba	65	muerto
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M042	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M043	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M044	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M045	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M046	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M047	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M048	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M049	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M050	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M051	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M052	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M053	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M054	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M055	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M056	si	autoprueba	65	muerto
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M057	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M058	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M059	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M060	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M061	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M062	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M063	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M064	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M065	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M066	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M067	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M068	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M069	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M070	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M071	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M072	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M073	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M074	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M075	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M076	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M077	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M078	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M079	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M080	si	autoprueba	65	muerto
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M081	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M082	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M083	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M084	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M085	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M086	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M087	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M088	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M089	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M090	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M091	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M092	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M093	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M094	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M095	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M096	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M097	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M098	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M099	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M100	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M101	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M102	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M103	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M104	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M105	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M106	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M107	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M108	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M109	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M110	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M111	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M112	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M113	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M114	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M115	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M116	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M117	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M118	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M119	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M120	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M121	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M122	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M123	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M124	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M125	si	autoprueba	65	muerto
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M126	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M127	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M128	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M129	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M130	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M131	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M132	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M133	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M134	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M135	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M136	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M137	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M138	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M139	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M140	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M141	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M142	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M143	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M144	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M145	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M146	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M147	si	autoprueba	65	muerto
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M148	si	autoprueba	65	muerto
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M149	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M150	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M151	si	autoprueba	65	muerto
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M152	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M153	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M154	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M155	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M156	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M157	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M158	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M159	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M160	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M161	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M162	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M163	si	autoprueba	65	muerto
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M164	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M165	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M166	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M167	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M168	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M169	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M170	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M171	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M172	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M173	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M174	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M175	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M176	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M177	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M178	si	autoprueba	65	muerto
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M179	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M180	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M181	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M182	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M183	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M184	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M185	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M186	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M187	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M188	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M189	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M190	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M191	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M192	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M193	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M194	si	ast_tipado	1	muerto_ast
1e4bb36b193795688be7575d0ea872fe37033b170bc59561bd1ed33f2a92f8b8	M195	si	ast_tipado	1	muerto_ast
