base_sha	id	compilo	oraculo	estado	clasificacion
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M079	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M080	si	autoprueba	65	muerto
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M081	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M082	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M083	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M084	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M085	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M086	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M087	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M088	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M089	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M090	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M091	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M092	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M093	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M094	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M095	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M096	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M097	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M098	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M099	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M100	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M101	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M102	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M103	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M104	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M105	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M106	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M107	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M108	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M109	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M110	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M111	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M112	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M113	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M114	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M115	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M116	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M117	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M118	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M119	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M120	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M121	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M122	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M123	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M124	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M125	si	autoprueba	65	muerto
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M126	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M127	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M128	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M129	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M130	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M131	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M132	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M133	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M134	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M135	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M136	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M137	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M138	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M139	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M140	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M141	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M142	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M143	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M144	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M145	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M146	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M147	si	autoprueba	65	muerto
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M148	si	autoprueba	65	muerto
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M149	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M150	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M151	si	autoprueba	65	muerto
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M152	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M153	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M154	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M155	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M156	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M157	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M158	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M159	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M160	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M161	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M162	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M163	si	autoprueba	65	muerto
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M164	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M165	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M166	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M167	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M168	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M169	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M170	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M171	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M172	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M173	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M174	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M175	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M176	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M177	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M178	si	autoprueba	65	muerto
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M179	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M180	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M181	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M182	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M183	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M184	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M185	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M186	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M187	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M188	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M189	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M190	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M191	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M192	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M193	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M194	si	ast_tipado	1	muerto_ast
60def025db7355b81d3036998996e8e6643da1d8713a0510c218259d2921ba75	M195	si	ast_tipado	1	muerto_ast
